ordinal,species,in6,in5,in4,in3,in2,in1,total,year,site,DI,elev,spsiteyear,doy_adult,gdd_adult
219,Camnula pellucida,3,3,0,0,0,0,6,2015,C1,5.5,3048,C12015Camnula pellucida,223,180.0960791
225,Camnula pellucida,12,0,0,0,0,0,12,2015,C1,6,3048,C12015Camnula pellucida,223,180.0960791
233,Camnula pellucida,10,0,0,0,0,0,10,2015,C1,6,3048,C12015Camnula pellucida,223,180.0960791
241,Camnula pellucida,7,0,0,0,0,0,7,2015,C1,6,3048,C12015Camnula pellucida,223,180.0960791
247,Camnula pellucida,4,0,0,0,0,0,4,2015,C1,6,3048,C12015Camnula pellucida,223,180.0960791
174,Chloealtis abdominalis,0,0,0,0,0,5,5,1959,C1,1,3048,C11959Chloealtis abdominalis,224,135.3047215
183,Chloealtis abdominalis,0,0,0,0,1,2,3,1959,C1,1.333333333,3048,C11959Chloealtis abdominalis,224,135.3047215
189,Chloealtis abdominalis,0,0,3,1,0,0,4,1959,C1,3.75,3048,C11959Chloealtis abdominalis,224,135.3047215
195,Chloealtis abdominalis,0,0,5,2,0,0,7,1959,C1,3.714285714,3048,C11959Chloealtis abdominalis,224,135.3047215
202,Chloealtis abdominalis,0,7,12,0,0,0,19,1959,C1,4.368421053,3048,C11959Chloealtis abdominalis,224,135.3047215
209,Chloealtis abdominalis,0,2,0,1,0,0,3,1959,C1,4.333333333,3048,C11959Chloealtis abdominalis,224,135.3047215
216,Chloealtis abdominalis,1,3,0,0,0,0,4,1959,C1,5.25,3048,C11959Chloealtis abdominalis,224,135.3047215
223,Chloealtis abdominalis,4,1,0,0,0,0,5,1959,C1,5.8,3048,C11959Chloealtis abdominalis,224,135.3047215
230,Chloealtis abdominalis,6,1,0,0,0,0,7,1959,C1,5.857142857,3048,C11959Chloealtis abdominalis,224,135.3047215
237,Chloealtis abdominalis,4,0,0,0,0,0,4,1959,C1,6,3048,C11959Chloealtis abdominalis,224,135.3047215
243,Chloealtis abdominalis,4,0,0,0,0,0,4,1959,C1,6,3048,C11959Chloealtis abdominalis,224,135.3047215
175,Chloealtis abdominalis,0,0,0,0,0,6,6,1960,C1,1,3048,C11960Chloealtis abdominalis,240,171.5802643
182,Chloealtis abdominalis,0,0,0,0,1,3,4,1960,C1,1.25,3048,C11960Chloealtis abdominalis,240,171.5802643
189,Chloealtis abdominalis,0,0,0,0,5,10,15,1960,C1,1.333333333,3048,C11960Chloealtis abdominalis,240,171.5802643
197,Chloealtis abdominalis,0,0,3,4,0,0,7,1960,C1,3.428571429,3048,C11960Chloealtis abdominalis,240,171.5802643
210,Chloealtis abdominalis,0,16,9,14,1,2,42,1960,C1,3.857142857,3048,C11960Chloealtis abdominalis,240,171.5802643
215,Chloealtis abdominalis,0,20,9,8,3,0,40,1960,C1,4.15,3048,C11960Chloealtis abdominalis,240,171.5802643
224,Chloealtis abdominalis,17,9,7,0,0,0,33,1960,C1,5.303030303,3048,C11960Chloealtis abdominalis,240,171.5802643
231,Chloealtis abdominalis,5,12,0,0,0,0,17,1960,C1,5.294117647,3048,C11960Chloealtis abdominalis,240,171.5802643
237,Chloealtis abdominalis,17,8,3,0,0,0,28,1960,C1,5.5,3048,C11960Chloealtis abdominalis,240,171.5802643
172,Chloealtis abdominalis,0,1,3,6,4,2,16,2006,C1,2.8125,3048,C12006Chloealtis abdominalis,217,216.5796449
179,Chloealtis abdominalis,0,2,1,3,5,1,12,2006,C1,2.833333333,3048,C12006Chloealtis abdominalis,217,216.5796449
187,Chloealtis abdominalis,0,2,6,1,0,0,9,2006,C1,4.111111111,3048,C12006Chloealtis abdominalis,217,216.5796449
193,Chloealtis abdominalis,0,10,3,1,0,0,14,2006,C1,4.642857143,3048,C12006Chloealtis abdominalis,217,216.5796449
200,Chloealtis abdominalis,1,12,1,0,0,0,14,2006,C1,5,3048,C12006Chloealtis abdominalis,217,216.5796449
207,Chloealtis abdominalis,3,5,4,1,0,0,13,2006,C1,4.769230769,3048,C12006Chloealtis abdominalis,217,216.5796449
215,Chloealtis abdominalis,7,1,0,0,0,0,8,2006,C1,5.875,3048,C12006Chloealtis abdominalis,217,216.5796449
222,Chloealtis abdominalis,15,1,0,0,0,0,16,2006,C1,5.9375,3048,C12006Chloealtis abdominalis,217,216.5796449
229,Chloealtis abdominalis,5,2,0,0,0,0,7,2006,C1,5.714285714,3048,C12006Chloealtis abdominalis,217,216.5796449
236,Chloealtis abdominalis,14,0,0,0,0,0,14,2006,C1,6,3048,C12006Chloealtis abdominalis,217,216.5796449
255,Chloealtis abdominalis,10,0,0,0,0,0,10,2006,C1,6,3048,C12006Chloealtis abdominalis,217,216.5796449
171,Chloealtis abdominalis,0,0,2,1,4,1,8,2007,C1,2.5,3048,C12007Chloealtis abdominalis,211,212.3824338
177,Chloealtis abdominalis,0,0,1,1,0,1,3,2007,C1,2.666666667,3048,C12007Chloealtis abdominalis,211,212.3824338
184,Chloealtis abdominalis,0,0,3,2,1,1,7,2007,C1,3,3048,C12007Chloealtis abdominalis,211,212.3824338
188,Chloealtis abdominalis,0,2,3,0,0,0,5,2007,C1,4.4,3048,C12007Chloealtis abdominalis,211,212.3824338
199,Chloealtis abdominalis,2,3,0,0,0,0,5,2007,C1,5.4,3048,C12007Chloealtis abdominalis,211,212.3824338
219,Chloealtis abdominalis,3,0,0,0,0,0,3,2007,C1,6,3048,C12007Chloealtis abdominalis,211,212.3824338
249,Chloealtis abdominalis,5,0,0,0,0,0,5,2007,C1,6,3048,C12007Chloealtis abdominalis,211,212.3824338
172,Chloealtis abdominalis,0,0,0,0,1,2,3,2008,C1,1.333333333,3048,C12008Chloealtis abdominalis,227,244.1494125
192,Chloealtis abdominalis,0,0,2,1,0,0,3,2008,C1,3.666666667,3048,C12008Chloealtis abdominalis,227,244.1494125
206,Chloealtis abdominalis,3,3,2,0,1,0,9,2008,C1,4.777777778,3048,C12008Chloealtis abdominalis,227,244.1494125
212,Chloealtis abdominalis,1,2,1,0,0,0,4,2008,C1,5,3048,C12008Chloealtis abdominalis,227,244.1494125
227,Chloealtis abdominalis,13,3,1,0,0,0,17,2008,C1,5.705882353,3048,C12008Chloealtis abdominalis,227,244.1494125
235,Chloealtis abdominalis,3,0,0,0,0,0,3,2008,C1,6,3048,C12008Chloealtis abdominalis,227,244.1494125
243,Chloealtis abdominalis,14,0,0,0,0,0,14,2008,C1,6,3048,C12008Chloealtis abdominalis,227,244.1494125
251,Chloealtis abdominalis,3,0,0,0,0,0,3,2008,C1,6,3048,C12008Chloealtis abdominalis,227,244.1494125
263,Chloealtis abdominalis,3,0,0,0,0,0,3,2008,C1,6,3048,C12008Chloealtis abdominalis,227,244.1494125
289,Chloealtis abdominalis,3,0,0,0,0,0,3,2008,C1,6,3048,C12008Chloealtis abdominalis,227,244.1494125
174,Chloealtis abdominalis,0,0,0,0,1,4,5,2009,C1,1.2,3048,C12009Chloealtis abdominalis,NA,NA
180,Chloealtis abdominalis,0,0,0,0,2,1,3,2009,C1,1.666666667,3048,C12009Chloealtis abdominalis,NA,NA
238,Chloealtis abdominalis,3,0,0,0,0,0,3,2009,C1,6,3048,C12009Chloealtis abdominalis,NA,NA
250,Chloealtis abdominalis,3,0,0,0,0,0,3,2009,C1,6,3048,C12009Chloealtis abdominalis,NA,NA
177,Chloealtis abdominalis,0,0,0,4,2,0,6,2010,C1,2.666666667,3048,C12010Chloealtis abdominalis,227,209.0045622
182,Chloealtis abdominalis,0,0,0,7,8,1,16,2010,C1,2.375,3048,C12010Chloealtis abdominalis,227,209.0045622
191,Chloealtis abdominalis,0,0,7,3,0,0,10,2010,C1,3.7,3048,C12010Chloealtis abdominalis,227,209.0045622
196,Chloealtis abdominalis,0,0,5,3,1,0,9,2010,C1,3.444444444,3048,C12010Chloealtis abdominalis,227,209.0045622
200,Chloealtis abdominalis,0,5,4,2,0,0,11,2010,C1,4.272727273,3048,C12010Chloealtis abdominalis,227,209.0045622
209,Chloealtis abdominalis,2,5,2,0,0,0,9,2010,C1,5,3048,C12010Chloealtis abdominalis,227,209.0045622
217,Chloealtis abdominalis,3,5,1,1,0,0,10,2010,C1,5,3048,C12010Chloealtis abdominalis,227,209.0045622
226,Chloealtis abdominalis,5,5,0,0,0,0,10,2010,C1,5.5,3048,C12010Chloealtis abdominalis,227,209.0045622
231,Chloealtis abdominalis,8,1,0,0,0,0,9,2010,C1,5.888888889,3048,C12010Chloealtis abdominalis,227,209.0045622
240,Chloealtis abdominalis,5,0,0,0,0,0,5,2010,C1,6,3048,C12010Chloealtis abdominalis,227,209.0045622
174,Chloealtis abdominalis,0,0,0,1,2,0,3,2011,C1,2.333333333,3048,C12011Chloealtis abdominalis,224,169.8102579
182,Chloealtis abdominalis,0,0,0,3,0,0,3,2011,C1,3,3048,C12011Chloealtis abdominalis,224,169.8102579
195,Chloealtis abdominalis,0,3,2,0,0,0,5,2011,C1,4.6,3048,C12011Chloealtis abdominalis,224,169.8102579
202,Chloealtis abdominalis,0,4,1,0,0,0,5,2011,C1,4.8,3048,C12011Chloealtis abdominalis,224,169.8102579
216,Chloealtis abdominalis,2,3,0,0,0,0,5,2011,C1,5.4,3048,C12011Chloealtis abdominalis,224,169.8102579
223,Chloealtis abdominalis,3,2,1,0,0,0,6,2011,C1,5.333333333,3048,C12011Chloealtis abdominalis,224,169.8102579
230,Chloealtis abdominalis,5,0,0,0,0,0,5,2011,C1,6,3048,C12011Chloealtis abdominalis,224,169.8102579
238,Chloealtis abdominalis,2,1,0,0,0,0,3,2011,C1,5.666666667,3048,C12011Chloealtis abdominalis,224,169.8102579
151,Chloealtis abdominalis,0,0,0,0,0,3,3,2012,C1,1,3048,C12012Chloealtis abdominalis,206,165.2184259
157,Chloealtis abdominalis,0,0,0,4,2,0,6,2012,C1,2.666666667,3048,C12012Chloealtis abdominalis,206,165.2184259
164,Chloealtis abdominalis,0,0,3,2,0,0,5,2012,C1,3.6,3048,C12012Chloealtis abdominalis,206,165.2184259
171,Chloealtis abdominalis,0,1,0,1,2,0,4,2012,C1,3,3048,C12012Chloealtis abdominalis,206,165.2184259
179,Chloealtis abdominalis,0,1,1,4,0,0,6,2012,C1,3.5,3048,C12012Chloealtis abdominalis,206,165.2184259
184,Chloealtis abdominalis,2,7,9,2,0,0,20,2012,C1,4.45,3048,C12012Chloealtis abdominalis,206,165.2184259
194,Chloealtis abdominalis,5,5,3,0,0,0,13,2012,C1,5.153846154,3048,C12012Chloealtis abdominalis,206,165.2184259
199,Chloealtis abdominalis,6,5,0,1,0,0,12,2012,C1,5.333333333,3048,C12012Chloealtis abdominalis,206,165.2184259
205,Chloealtis abdominalis,5,2,0,0,0,0,7,2012,C1,5.714285714,3048,C12012Chloealtis abdominalis,206,165.2184259
214,Chloealtis abdominalis,2,1,0,0,0,0,3,2012,C1,5.666666667,3048,C12012Chloealtis abdominalis,206,165.2184259
220,Chloealtis abdominalis,3,0,0,0,0,0,3,2012,C1,6,3048,C12012Chloealtis abdominalis,206,165.2184259
227,Chloealtis abdominalis,8,0,0,0,0,0,8,2012,C1,6,3048,C12012Chloealtis abdominalis,206,165.2184259
237,Chloealtis abdominalis,3,0,0,0,0,0,3,2012,C1,6,3048,C12012Chloealtis abdominalis,206,165.2184259
183,Chloealtis abdominalis,0,0,0,1,2,0,3,2013,C1,2.333333333,3048,C12013Chloealtis abdominalis,218,125.3883557
191,Chloealtis abdominalis,0,0,1,2,0,0,3,2013,C1,3.333333333,3048,C12013Chloealtis abdominalis,218,125.3883557
205,Chloealtis abdominalis,0,2,1,0,0,0,3,2013,C1,4.666666667,3048,C12013Chloealtis abdominalis,218,125.3883557
211,Chloealtis abdominalis,3,2,1,0,0,0,6,2013,C1,5.333333333,3048,C12013Chloealtis abdominalis,218,125.3883557
220,Chloealtis abdominalis,5,0,0,0,0,0,5,2013,C1,6,3048,C12013Chloealtis abdominalis,218,125.3883557
226,Chloealtis abdominalis,4,0,0,0,0,0,4,2013,C1,6,3048,C12013Chloealtis abdominalis,218,125.3883557
233,Chloealtis abdominalis,3,0,0,0,0,0,3,2013,C1,6,3048,C12013Chloealtis abdominalis,218,125.3883557
239,Chloealtis abdominalis,4,1,0,0,0,0,5,2013,C1,5.8,3048,C12013Chloealtis abdominalis,218,125.3883557
247,Chloealtis abdominalis,4,0,0,0,0,0,4,2013,C1,6,3048,C12013Chloealtis abdominalis,218,125.3883557
251,Chloealtis abdominalis,4,0,0,0,0,0,4,2013,C1,6,3048,C12013Chloealtis abdominalis,218,125.3883557
174,Chloealtis abdominalis,0,0,0,0,2,2,4,2014,C1,1.5,3048,C12014Chloealtis abdominalis,219,167.8831747
178,Chloealtis abdominalis,0,0,0,1,2,0,3,2014,C1,2.333333333,3048,C12014Chloealtis abdominalis,219,167.8831747
199,Chloealtis abdominalis,1,3,1,1,0,0,6,2014,C1,4.666666667,3048,C12014Chloealtis abdominalis,219,167.8831747
206,Chloealtis abdominalis,2,4,3,0,0,0,9,2014,C1,4.888888889,3048,C12014Chloealtis abdominalis,219,167.8831747
213,Chloealtis abdominalis,9,5,1,0,0,0,15,2014,C1,5.533333333,3048,C12014Chloealtis abdominalis,219,167.8831747
220,Chloealtis abdominalis,7,4,1,0,0,0,12,2014,C1,5.5,3048,C12014Chloealtis abdominalis,219,167.8831747
226,Chloealtis abdominalis,16,10,1,0,0,0,27,2014,C1,5.555555556,3048,C12014Chloealtis abdominalis,219,167.8831747
235,Chloealtis abdominalis,7,0,0,0,0,0,7,2014,C1,6,3048,C12014Chloealtis abdominalis,219,167.8831747
242,Chloealtis abdominalis,8,0,0,0,0,0,8,2014,C1,6,3048,C12014Chloealtis abdominalis,219,167.8831747
250,Chloealtis abdominalis,3,0,0,0,0,0,3,2014,C1,6,3048,C12014Chloealtis abdominalis,219,167.8831747
169,Chloealtis abdominalis,0,0,0,0,0,3,3,2015,C1,1,3048,C12015Chloealtis abdominalis,NA,NA
219,Chloealtis abdominalis,3,0,0,0,0,0,3,2015,C1,6,3048,C12015Chloealtis abdominalis,NA,NA
225,Chloealtis abdominalis,2,2,1,0,0,0,5,2015,C1,5.2,3048,C12015Chloealtis abdominalis,NA,NA
160,Melanoplus boulderensis,0,0,0,3,3,0,6,1959,C1,2.5,3048,C11959Melanoplus boulderensis,190,63.54371833
167,Melanoplus boulderensis,0,0,1,4,0,0,5,1959,C1,3.2,3048,C11959Melanoplus boulderensis,190,63.54371833
174,Melanoplus boulderensis,0,6,3,3,0,0,12,1959,C1,4.25,3048,C11959Melanoplus boulderensis,190,63.54371833
183,Melanoplus boulderensis,2,5,0,0,0,0,7,1959,C1,5.285714286,3048,C11959Melanoplus boulderensis,190,63.54371833
189,Melanoplus boulderensis,15,3,0,0,0,0,18,1959,C1,5.833333333,3048,C11959Melanoplus boulderensis,190,63.54371833
195,Melanoplus boulderensis,22,0,0,0,0,0,22,1959,C1,6,3048,C11959Melanoplus boulderensis,190,63.54371833
202,Melanoplus boulderensis,26,0,0,0,0,0,26,1959,C1,6,3048,C11959Melanoplus boulderensis,190,63.54371833
209,Melanoplus boulderensis,26,0,0,0,0,0,26,1959,C1,6,3048,C11959Melanoplus boulderensis,190,63.54371833
216,Melanoplus boulderensis,9,0,0,0,0,0,9,1959,C1,6,3048,C11959Melanoplus boulderensis,190,63.54371833
223,Melanoplus boulderensis,14,0,0,0,0,0,14,1959,C1,6,3048,C11959Melanoplus boulderensis,190,63.54371833
230,Melanoplus boulderensis,17,0,0,0,0,0,17,1959,C1,6,3048,C11959Melanoplus boulderensis,190,63.54371833
237,Melanoplus boulderensis,5,0,0,0,0,0,5,1959,C1,6,3048,C11959Melanoplus boulderensis,190,63.54371833
243,Melanoplus boulderensis,11,0,0,0,0,0,11,1959,C1,6,3048,C11959Melanoplus boulderensis,190,63.54371833
250,Melanoplus boulderensis,8,0,0,0,0,0,8,1959,C1,6,3048,C11959Melanoplus boulderensis,190,63.54371833
160,Melanoplus boulderensis,0,0,0,0,2,5,7,1960,C1,1.285714286,3048,C11960Melanoplus boulderensis,215,123.945059
162,Melanoplus boulderensis,0,0,0,2,12,4,18,1960,C1,1.888888889,3048,C11960Melanoplus boulderensis,215,123.945059
168,Melanoplus boulderensis,0,0,4,19,6,3,32,1960,C1,2.75,3048,C11960Melanoplus boulderensis,215,123.945059
175,Melanoplus boulderensis,0,2,2,2,0,0,6,1960,C1,4,3048,C11960Melanoplus boulderensis,215,123.945059
182,Melanoplus boulderensis,1,5,2,1,0,0,9,1960,C1,4.666666667,3048,C11960Melanoplus boulderensis,215,123.945059
189,Melanoplus boulderensis,0,1,6,5,1,1,14,1960,C1,3.357142857,3048,C11960Melanoplus boulderensis,215,123.945059
215,Melanoplus boulderensis,5,0,0,0,0,0,5,1960,C1,6,3048,C11960Melanoplus boulderensis,215,123.945059
224,Melanoplus boulderensis,9,0,0,0,0,0,9,1960,C1,6,3048,C11960Melanoplus boulderensis,215,123.945059
231,Melanoplus boulderensis,11,0,0,0,0,0,11,1960,C1,6,3048,C11960Melanoplus boulderensis,215,123.945059
237,Melanoplus boulderensis,4,0,0,0,0,0,4,1960,C1,6,3048,C11960Melanoplus boulderensis,215,123.945059
244,Melanoplus boulderensis,3,0,0,0,0,0,3,1960,C1,6,3048,C11960Melanoplus boulderensis,215,123.945059
153,Melanoplus boulderensis,0,0,2,2,0,0,4,2006,C1,3.5,3048,C12006Melanoplus boulderensis,183,108.4853482
165,Melanoplus boulderensis,0,0,7,1,0,0,8,2006,C1,3.875,3048,C12006Melanoplus boulderensis,183,108.4853482
172,Melanoplus boulderensis,6,3,0,0,0,0,9,2006,C1,5.666666667,3048,C12006Melanoplus boulderensis,183,108.4853482
179,Melanoplus boulderensis,6,2,1,0,0,0,9,2006,C1,5.555555556,3048,C12006Melanoplus boulderensis,183,108.4853482
187,Melanoplus boulderensis,16,0,0,0,0,0,16,2006,C1,6,3048,C12006Melanoplus boulderensis,183,108.4853482
193,Melanoplus boulderensis,31,0,0,0,0,0,31,2006,C1,6,3048,C12006Melanoplus boulderensis,183,108.4853482
200,Melanoplus boulderensis,9,0,0,0,0,0,9,2006,C1,6,3048,C12006Melanoplus boulderensis,183,108.4853482
207,Melanoplus boulderensis,26,0,0,0,0,0,26,2006,C1,6,3048,C12006Melanoplus boulderensis,183,108.4853482
215,Melanoplus boulderensis,24,0,0,0,0,0,24,2006,C1,6,3048,C12006Melanoplus boulderensis,183,108.4853482
222,Melanoplus boulderensis,9,0,0,0,0,0,9,2006,C1,6,3048,C12006Melanoplus boulderensis,183,108.4853482
229,Melanoplus boulderensis,21,0,0,0,0,0,21,2006,C1,6,3048,C12006Melanoplus boulderensis,183,108.4853482
236,Melanoplus boulderensis,21,0,0,0,0,0,21,2006,C1,6,3048,C12006Melanoplus boulderensis,183,108.4853482
255,Melanoplus boulderensis,18,0,0,0,0,0,18,2006,C1,6,3048,C12006Melanoplus boulderensis,183,108.4853482
150,Melanoplus boulderensis,0,0,0,0,0,10,10,2007,C1,1,3048,C12007Melanoplus boulderensis,185,114.3886824
156,Melanoplus boulderensis,0,0,0,2,4,1,7,2007,C1,2.142857143,3048,C12007Melanoplus boulderensis,185,114.3886824
165,Melanoplus boulderensis,0,1,4,10,5,0,20,2007,C1,3.05,3048,C12007Melanoplus boulderensis,185,114.3886824
171,Melanoplus boulderensis,0,1,14,5,0,0,20,2007,C1,3.8,3048,C12007Melanoplus boulderensis,185,114.3886824
177,Melanoplus boulderensis,2,7,3,1,0,0,13,2007,C1,4.769230769,3048,C12007Melanoplus boulderensis,185,114.3886824
184,Melanoplus boulderensis,12,3,2,0,0,0,17,2007,C1,5.588235294,3048,C12007Melanoplus boulderensis,185,114.3886824
188,Melanoplus boulderensis,8,0,0,0,0,0,8,2007,C1,6,3048,C12007Melanoplus boulderensis,185,114.3886824
199,Melanoplus boulderensis,36,0,0,0,0,0,36,2007,C1,6,3048,C12007Melanoplus boulderensis,185,114.3886824
206,Melanoplus boulderensis,9,0,0,0,0,0,9,2007,C1,6,3048,C12007Melanoplus boulderensis,185,114.3886824
213,Melanoplus boulderensis,5,0,0,0,0,0,5,2007,C1,6,3048,C12007Melanoplus boulderensis,185,114.3886824
219,Melanoplus boulderensis,4,0,0,0,0,0,4,2007,C1,6,3048,C12007Melanoplus boulderensis,185,114.3886824
229,Melanoplus boulderensis,5,0,0,0,0,0,5,2007,C1,6,3048,C12007Melanoplus boulderensis,185,114.3886824
153,Melanoplus boulderensis,0,0,0,0,0,10,10,2008,C1,1,3048,C12008Melanoplus boulderensis,188,88.04343447
161,Melanoplus boulderensis,0,0,0,15,22,2,39,2008,C1,2.333333333,3048,C12008Melanoplus boulderensis,188,88.04343447
172,Melanoplus boulderensis,0,1,6,1,0,0,8,2008,C1,4,3048,C12008Melanoplus boulderensis,188,88.04343447
179,Melanoplus boulderensis,5,4,3,4,0,0,16,2008,C1,4.625,3048,C12008Melanoplus boulderensis,188,88.04343447
186,Melanoplus boulderensis,8,3,4,0,0,0,15,2008,C1,5.266666667,3048,C12008Melanoplus boulderensis,188,88.04343447
192,Melanoplus boulderensis,11,0,0,0,0,0,11,2008,C1,6,3048,C12008Melanoplus boulderensis,188,88.04343447
197,Melanoplus boulderensis,15,0,0,0,0,0,15,2008,C1,6,3048,C12008Melanoplus boulderensis,188,88.04343447
206,Melanoplus boulderensis,23,0,0,0,0,0,23,2008,C1,6,3048,C12008Melanoplus boulderensis,188,88.04343447
212,Melanoplus boulderensis,10,0,0,0,0,0,10,2008,C1,6,3048,C12008Melanoplus boulderensis,188,88.04343447
218,Melanoplus boulderensis,7,0,0,0,0,0,7,2008,C1,6,3048,C12008Melanoplus boulderensis,188,88.04343447
227,Melanoplus boulderensis,14,0,0,0,0,0,14,2008,C1,6,3048,C12008Melanoplus boulderensis,188,88.04343447
235,Melanoplus boulderensis,7,0,0,0,0,0,7,2008,C1,6,3048,C12008Melanoplus boulderensis,188,88.04343447
243,Melanoplus boulderensis,5,0,0,0,0,0,5,2008,C1,6,3048,C12008Melanoplus boulderensis,188,88.04343447
251,Melanoplus boulderensis,7,0,0,0,0,0,7,2008,C1,6,3048,C12008Melanoplus boulderensis,188,88.04343447
263,Melanoplus boulderensis,8,0,0,0,0,0,8,2008,C1,6,3048,C12008Melanoplus boulderensis,188,88.04343447
157,Melanoplus boulderensis,0,0,0,9,26,17,52,2009,C1,1.846153846,3048,C12009Melanoplus boulderensis,187,61.29154106
164,Melanoplus boulderensis,0,0,5,63,22,1,91,2009,C1,2.791208791,3048,C12009Melanoplus boulderensis,187,61.29154106
174,Melanoplus boulderensis,0,8,62,12,0,0,82,2009,C1,3.951219512,3048,C12009Melanoplus boulderensis,187,61.29154106
180,Melanoplus boulderensis,13,27,16,0,0,0,56,2009,C1,4.946428571,3048,C12009Melanoplus boulderensis,187,61.29154106
189,Melanoplus boulderensis,47,3,0,0,0,0,50,2009,C1,5.94,3048,C12009Melanoplus boulderensis,187,61.29154106
198,Melanoplus boulderensis,21,0,0,0,0,0,21,2009,C1,6,3048,C12009Melanoplus boulderensis,187,61.29154106
204,Melanoplus boulderensis,15,0,0,0,0,0,15,2009,C1,6,3048,C12009Melanoplus boulderensis,187,61.29154106
213,Melanoplus boulderensis,12,0,0,0,0,0,12,2009,C1,6,3048,C12009Melanoplus boulderensis,187,61.29154106
220,Melanoplus boulderensis,9,0,0,0,0,0,9,2009,C1,6,3048,C12009Melanoplus boulderensis,187,61.29154106
228,Melanoplus boulderensis,14,0,0,0,0,0,14,2009,C1,6,3048,C12009Melanoplus boulderensis,187,61.29154106
238,Melanoplus boulderensis,10,0,0,0,0,0,10,2009,C1,6,3048,C12009Melanoplus boulderensis,187,61.29154106
250,Melanoplus boulderensis,5,0,0,0,0,0,5,2009,C1,6,3048,C12009Melanoplus boulderensis,187,61.29154106
258,Melanoplus boulderensis,3,0,0,0,0,0,3,2009,C1,6,3048,C12009Melanoplus boulderensis,187,61.29154106
150,Melanoplus boulderensis,0,0,0,0,0,7,7,2010,C1,1,3048,C12010Melanoplus boulderensis,190,98.21193115
155,Melanoplus boulderensis,0,0,0,0,16,14,30,2010,C1,1.533333333,3048,C12010Melanoplus boulderensis,190,98.21193115
167,Melanoplus boulderensis,0,0,0,22,20,8,50,2010,C1,2.28,3048,C12010Melanoplus boulderensis,190,98.21193115
177,Melanoplus boulderensis,0,12,31,3,0,0,46,2010,C1,4.195652174,3048,C12010Melanoplus boulderensis,190,98.21193115
182,Melanoplus boulderensis,4,33,20,2,0,0,59,2010,C1,4.661016949,3048,C12010Melanoplus boulderensis,190,98.21193115
191,Melanoplus boulderensis,69,8,7,0,0,0,84,2010,C1,5.738095238,3048,C12010Melanoplus boulderensis,190,98.21193115
196,Melanoplus boulderensis,44,4,1,0,0,0,49,2010,C1,5.87755102,3048,C12010Melanoplus boulderensis,190,98.21193115
200,Melanoplus boulderensis,45,0,0,0,0,0,45,2010,C1,6,3048,C12010Melanoplus boulderensis,190,98.21193115
209,Melanoplus boulderensis,28,0,0,0,0,0,28,2010,C1,6,3048,C12010Melanoplus boulderensis,190,98.21193115
217,Melanoplus boulderensis,23,0,0,0,0,0,23,2010,C1,6,3048,C12010Melanoplus boulderensis,190,98.21193115
226,Melanoplus boulderensis,21,0,0,0,0,0,21,2010,C1,6,3048,C12010Melanoplus boulderensis,190,98.21193115
232,Melanoplus boulderensis,14,0,0,0,0,0,14,2010,C1,6,3048,C12010Melanoplus boulderensis,190,98.21193115
240,Melanoplus boulderensis,24,0,0,0,0,0,24,2010,C1,6,3048,C12010Melanoplus boulderensis,190,98.21193115
